Date,Symbol,High,Low,Close,Volume
2023-08-09T00:00:00+0000,NVDA,443.12,421.34,425.54,58474300.0
2023-08-08T00:00:00+0000,NVDA,452.42,440.56,446.64,35282200.0
2023-08-07T00:00:00+0000,NVDA,455.4,445.63,454.17,32143300.0
2023-08-04T00:00:00+0000,NVDA,456.42,443.93,446.8,36225800.0
2023-08-03T00:00:00+0000,NVDA,451.18,438.0,445.15,32417600.0
2023-08-02T00:00:00+0000,NVDA,458.4,433.87,442.69,52870200.0
2023-08-01T00:00:00+0000,NVDA,469.0,460.27,465.07,23785800.0
2023-07-31T00:00:00+0000,NVDA,471.3,465.06,467.29,25052000.0
2023-07-28T00:00:00+0000,NVDA,470.27,463.81,467.5,33039600.0
2023-07-27T00:00:00+0000,NVDA,473.95,457.5,459.0,45451000.0
2023-07-26T00:00:00+0000,NVDA,460.53,446.3,454.52,36299800.0
2023-07-25T00:00:00+0000,NVDA,461.83,449.23,456.79,34510300.0
2023-07-24T00:00:00+0000,NVDA,451.09,440.4,446.12,38251600.0
2023-07-21T00:00:00+0000,NVDA,458.66,441.0,443.09,96283200.0
2023-07-20T00:00:00+0000,NVDA,470.87,450.62,455.2,53399300.0
2023-07-19T00:00:00+0000,NVDA,478.18,467.42,470.77,42403800.0
2023-07-18T00:00:00+0000,NVDA,478.96,457.34,474.94,56916400.0
2023-07-17T00:00:00+0000,NVDA,464.96,452.62,464.61,50893700.0
2023-07-14T00:00:00+0000,NVDA,480.88,450.6,454.69,77066400.0
2023-07-13T00:00:00+0000,NVDA,461.55,444.92,459.77,47545700.0
2023-07-12T00:00:00+0000,NVDA,439.35,427.77,439.02,47936200.0
2023-07-11T00:00:00+0000,NVDA,427.58,420.67,424.05,29777500.0
2023-07-10T00:00:00+0000,NVDA,428.11,416.49,421.8,34684600.0
2023-07-07T00:00:00+0000,NVDA,432.14,421.8,425.03,35525300.0
2023-07-06T00:00:00+0000,NVDA,421.79,413.46,421.03,30358200.0
2023-07-05T00:00:00+0000,NVDA,431.77,420.85,423.17,32292800.0
2023-07-03T00:00:00+0000,NVDA,428.98,422.02,424.13,19820919.0
2023-06-30T00:00:00+0000,NVDA,425.5,415.01,423.02,50053400.0
2023-06-29T00:00:00+0000,NVDA,416.0,406.0,408.22,37356250.0
2023-06-28T00:00:00+0000,NVDA,418.45,405.18,411.17,58081700.0
2023-06-27T00:00:00+0000,NVDA,419.4,404.48,418.76,45087000.0
2023-06-26T00:00:00+0000,NVDA,427.64,401.0,406.32,59327900.0
2023-06-23T00:00:00+0000,NVDA,428.09,420.15,422.09,35632300.0
2023-06-22T00:00:00+0000,NVDA,434.26,422.34,430.25,41773700.0
2023-06-21T00:00:00+0000,NVDA,436.15,420.8,430.45,55160300.0
2023-06-20T00:00:00+0000,NVDA,439.9,426.74,438.08,45115300.0
2023-06-16T00:00:00+0000,NVDA,437.21,426.61,426.92,65475500.0
2023-06-15T00:00:00+0000,NVDA,432.89,421.47,426.53,56862200.0
2023-06-14T00:00:00+0000,NVDA,430.0,405.52,429.97,74046500.0
2023-06-13T00:00:00+0000,NVDA,411.01,397.4,410.22,61320800.0
2023-06-12T00:00:00+0000,NVDA,395.3,386.18,394.82,38870100.0
2023-06-09T00:00:00+0000,NVDA,397.11,385.67,387.7,42722000.0
2023-06-08T00:00:00+0000,NVDA,388.64,375.05,385.1,41777200.0
2023-06-07T00:00:00+0000,NVDA,394.99,373.56,374.75,51199800.0
2023-06-06T00:00:00+0000,NVDA,391.6,381.48,386.54,38872900.0
2023-06-05T00:00:00+0000,NVDA,395.65,387.07,391.71,39609400.0
2023-06-02T00:00:00+0000,NVDA,405.0,390.5801,393.27,48273121.0
2023-06-01T00:00:00+0000,NVDA,400.5,383.4,397.7,63587301.0
2023-05-31T00:00:00+0000,NVDA,402.95,378.22,378.34,100258000.0
2023-05-30T00:00:00+0000,NVDA,419.38,399.49,401.11,92340109.0
2023-05-26T00:00:00+0000,NVDA,391.7,375.5,389.46,71439680.0
2023-05-25T00:00:00+0000,NVDA,394.8,366.35,379.8,154391109.0
2023-05-24T00:00:00+0000,NVDA,306.07,298.06,305.38,72141852.0
2023-05-23T00:00:00+0000,NVDA,312.88,306.31,306.88,35625328.0
2023-05-22T00:00:00+0000,NVDA,315.2,306.8,311.76,37199969.0
2023-05-19T00:00:00+0000,NVDA,315.8,309.16,312.64,47390770.0
2023-05-18T00:00:00+0000,NVDA,318.28,303.2,316.78,74872492.0
2023-05-17T00:00:00+0000,NVDA,301.99,294.3001,301.78,43253539.0
2023-05-16T00:00:00+0000,NVDA,298.7,288.32,292.13,44940488.0
2023-05-15T00:00:00+0000,NVDA,289.69,281.52,289.53,29392590.0
2023-05-12T00:00:00+0000,NVDA,287.8,280.46,283.4,27422230.0
2023-05-11T00:00:00+0000,NVDA,289.5,282.46,285.78,32214900.0
2023-05-10T00:00:00+0000,NVDA,291.13,284.6128,288.85,36935000.0
2023-05-09T00:00:00+0000,NVDA,289.73,284.5,285.71,31486949.0
2023-05-08T00:00:00+0000,NVDA,292.2,283.5,291.51,34497887.0
2023-05-05T00:00:00+0000,NVDA,287.55,277.31,286.8,36149406.0
2023-05-04T00:00:00+0000,NVDA,278.59,272.4,275.62,32185039.0
2023-05-03T00:00:00+0000,NVDA,283.67,274.72,278.02,38338738.0
2023-05-02T00:00:00+0000,NVDA,288.3599,280.83,282.1,40272961.0
2023-05-01T00:00:00+0000,NVDA,290.5844,277.8,289.1,57032848.0
2023-04-28T00:00:00+0000,NVDA,277.58,270.71,277.49,29168700.0
2023-04-27T00:00:00+0000,NVDA,274.95,266.25,272.26,37569800.0
2023-04-26T00:00:00+0000,NVDA,273.3,267.05,269.56,40547000.0
2023-04-25T00:00:00+0000,NVDA,272.47,262.25,262.41,37289400.0
2023-04-24T00:00:00+0000,NVDA,273.66,266.71,270.42,33886500.0
2023-04-21T00:00:00+0000,NVDA,271.83,267.22,271.19,34476600.0
2023-04-20T00:00:00+0000,NVDA,280.3,270.0,271.04,42698400.0
2023-04-19T00:00:00+0000,NVDA,280.0,272.32,279.31,35750700.0
2023-04-18T00:00:00+0000,NVDA,281.1,273.57,276.67,60422300.0
2023-04-17T00:00:00+0000,NVDA,270.06,264.33,270.02,32075600.0
2023-04-14T00:00:00+0000,NVDA,268.83,262.2,267.58,39505500.0
2023-04-13T00:00:00+0000,NVDA,268.87,263.29,264.63,35297200.0
2023-04-12T00:00:00+0000,NVDA,274.68,264.48,264.95,44529900.0
2023-04-11T00:00:00+0000,NVDA,277.9,271.26,271.69,31383600.0
2023-04-10T00:00:00+0000,NVDA,276.21,266.69,275.79,39438000.0
